 "ZEIT[h]" "NOVF  1" "NOVF  2"
  871.500     0.000     0.000
  871.667     0.000     0.000
  871.833     0.000     0.000
  872.000     0.000     0.000
  872.167     0.000     0.000
  872.333     0.000     0.000
  872.500     0.000     0.000
  872.667     0.000     0.000
  872.833     0.000     0.000
  873.000     0.000     0.000
  873.167     0.000     0.000
  873.333     0.000     0.000
  873.500     0.000     0.000
  873.667     0.000     0.000
  873.833     0.000     0.000
  874.000     0.000     0.000
  874.167     0.000     0.000
  874.333     0.000     0.000
  874.500     0.000     0.000
  874.667     0.000     0.000
  874.833     0.000     0.000
  875.000     0.000     0.000
  875.167     0.000     0.000
  875.333     0.000     0.000
  875.500     0.000     0.000
  875.667     0.000     0.000
  875.833     0.000     0.000
  876.000     0.000     0.000
  876.167     0.000     0.000
  876.333     0.000     0.000
  876.500     0.000     0.000
  876.667     0.000     0.000
  876.833     0.000     0.000
  877.000     0.000     0.000
  877.167     0.000     0.000
  877.333     0.000     0.000
  877.500     0.000     0.000
  877.667     0.000     0.000
  877.833     0.000     0.000
  878.000     0.000     0.000
  878.167     0.000     0.000
  878.333     0.000     0.000
  878.500     0.000     0.000
  878.667     0.000     0.000
  878.833     0.000     0.000
  879.000     0.000     0.000
  879.167     0.000     0.000
  879.333     0.000     0.000
  879.500     0.000     0.000
  879.667     0.000     0.000
  879.833     0.000     0.000
  880.000     0.000     0.000
  880.167     0.000     0.000
  880.333     0.000     0.000
  880.500     0.000     0.000
  880.667     0.000     0.000
  880.833     0.000     0.000
  881.000     0.000     0.000
  881.167     0.000     0.000
  881.333     0.000     0.000
  881.500     0.000     0.000
  881.667     0.000     0.000
  881.833     0.000     0.000
  882.000     0.000     0.000
  882.167     0.000     0.000
  882.333     0.000     0.000
  882.500     0.000     0.000
  882.667     0.000     0.000
  882.833     0.000     0.000
  883.000     0.000     0.000
  883.167     0.000     0.000
  883.333     0.000     0.000
  883.500     0.000     0.000
  883.667     0.000     0.000
  883.833     0.000     0.000
  884.000     0.000     0.000
  884.167     0.000     0.000
  884.333     0.000     0.000
  884.500     0.000     0.000
  884.667     0.000     0.000
  884.833     0.000     0.000
  885.000     0.000     0.000
  885.167     0.000     0.000
  885.333     0.000     0.000
  885.500     0.000     0.000
  885.667     0.000     0.000
  885.833     0.000     0.000
  886.000     0.000     0.000
  886.167     0.000     0.000
  886.333     0.000     0.000
  886.500     0.000     0.000
  886.667     0.000     0.000
  886.833     0.000     0.000
  887.000     0.000     0.000
  887.167     0.000     0.000
  887.333     0.000     0.000
  887.500     0.000     0.000
  887.667     0.000     0.000
  887.833     0.000     0.000
  888.000     0.000     0.000
  888.167     0.000     0.000
  888.333     0.000     0.000
  888.500     0.000     0.000
  888.667     0.000     0.000
  888.833     0.000     0.000
  889.000     0.000     0.000
  889.167     0.000     0.000
  889.333     0.000     0.000
  889.500     0.000     0.000
  889.667     0.000     0.000
  889.833     0.000     0.000
  890.000     0.000     0.000
  890.167     0.000     0.000
  890.333     0.000     0.000
  890.500     0.000     0.000
  890.667     0.000     0.000
  890.833     0.000     0.000
  891.000     0.000     0.000
  891.167     0.000     0.000
  891.333     0.000     0.000
  891.500     0.000     0.000
  891.667     0.000     0.000
  891.833     0.000     0.000
  892.000     0.000     0.000
  892.167     0.000     0.000
  892.333     0.000     0.000
  892.500     0.000     0.000
  892.667     0.000     0.000
  892.833     0.000     0.000
  893.000     0.000     0.000
  893.167     0.000     0.000
  893.333     0.000     0.000
  893.500     0.000     0.000
  893.667     0.000     0.000
  893.833     0.000     0.000
  894.000     0.000     0.000
  894.167     0.000     0.000
  894.333     0.000     0.000
  894.500     0.000     0.000
  894.667     0.000     0.000
  894.833     0.000     0.000
  895.000     0.000     0.000
  895.167     0.000     0.000
  895.333     0.000     0.000
  895.500     0.000     0.000
  895.667     0.000     0.000
  895.833     0.000     0.000
  896.000     0.000     0.000
  896.167     0.000     0.000
  896.333     0.000     0.000
  896.500     0.000     0.000
  896.667     0.000     0.000
  896.833     0.000     0.000
  897.000     0.000     0.000
  897.167     0.000     0.000
  897.333     0.000     0.000
  897.500     0.000     0.000
  897.667     0.000     0.000
  897.833     0.000     0.000
  898.000     0.000     0.000
  898.167     0.000     0.000
  898.333     0.000     0.000
  898.500     0.000     0.000
  898.667     0.000     0.000
  898.833     0.000     0.000
  899.000     0.000     0.000
  899.167     0.000     0.000
  899.333     0.000     0.000
  899.500     0.000     0.000
  899.667     0.000     0.000
  899.833     0.000     0.000
  900.000     0.000     0.000
  900.167     0.000     0.000
  900.333     0.000     0.000
  900.500     0.000     0.000
  900.667     0.000     0.000
  900.833     0.000     0.000
  901.000     0.000     0.000
  901.167     0.000     0.000
  901.333     0.000     0.000
  901.500     0.000     0.000
  901.667     0.000     0.000
  901.833     0.000     0.000
  902.000     0.000     0.000
  902.167     0.000     0.000
  902.333     0.000     0.000
  902.500     0.000     0.000
  902.667     0.000     0.000
  902.833     0.000     0.000
  903.000     0.000     0.000
  903.167     0.000     0.000
  903.333     0.000     0.000
  903.500     0.000     0.000
  903.667     0.000     0.000
  903.833     0.000     0.000
  904.000     0.000     0.000
  904.167     0.000     0.000
  904.333     0.000     0.000
  904.500     0.000     0.000
  904.667     0.000     0.000
  904.833     0.000     0.000
  905.000     0.000     0.000
  905.167     0.000     0.000
  905.333     0.000     0.000
  905.500     0.000     0.000
  905.667     0.000     0.000
  905.833     0.000     0.000
  906.000     0.000     0.000
  906.167     0.000     0.000
  906.333     0.000     0.000
  906.500     0.000     0.000
  906.667     0.000     0.000
  906.833     0.000     0.000
  907.000     0.000     0.000
  907.167     0.000     0.000
  907.333     0.000     0.000
  907.500     0.000     0.000
  907.667     0.000     0.000
  907.833     0.000     0.000
  908.000     0.000     0.000
  908.167     0.000     0.000
  908.333     0.000     0.000
  908.500     0.000     0.000
  908.667     0.000     0.000
  908.833     0.000     0.000
  909.000     0.000     0.000
  909.167     0.000     0.000
  909.333     0.000     0.000
  909.500     0.000     0.000
  909.667     0.000     0.000
  909.833     0.000     0.000
  910.000     0.000     0.000
  910.167     0.000     0.000
  910.333     0.000     0.000
  910.500     0.000     0.000
  910.667     0.000     0.000
  910.833     0.000     0.000
  911.000     0.000     0.000
  911.167     0.000     0.000
  911.333     0.000     0.000
  911.500     0.000     0.000
  911.667     0.000     0.000
  911.833     0.000     0.000
  912.000     0.000     0.000
  912.167     0.000     0.000
  912.333     0.000     0.000
  912.500     0.000     0.000
  912.667     0.000     0.000
  912.833     0.000     0.000
  913.000     0.000     0.000
  913.167     0.000     0.000
  913.333     0.000     0.000
  913.500     0.000     0.000
  913.667     0.000     0.000
  913.833     0.000     0.000
  914.000     0.000     0.000
  914.167     0.000     0.000
  914.333     0.000     0.000
  914.500     0.000     0.000
  914.667     0.000     0.000
  914.833     0.000     0.000
  915.000     0.000     0.000
  915.167     0.000     0.000
  915.333     0.000     0.000
  915.500     0.000     0.000
  915.667     0.000     0.000
  915.833     0.000     0.000
  916.000     0.000     0.000
  916.167     0.000     0.000
  916.333     0.000     0.000
  916.500     0.000     0.000
  916.667     0.000     0.000
  916.833     0.000     0.000
  917.000     0.000     0.000
  917.167     0.000     0.000
  917.333     0.000     0.000
  917.500     0.000     0.000
  917.667     0.000     0.000
  917.833     0.000     0.000
  918.000     0.000     0.000
  918.167     0.000     0.000
  918.333     0.000     0.000
  918.500     0.000     0.000
  918.667     0.000     0.000
  918.833     0.000     0.000
  919.000     0.000     0.000
  919.167     0.000     0.000
  919.333     0.000     0.000
  919.500     0.000     0.000
  919.667     0.000     0.000
  919.833     0.000     0.000
  920.000     0.000     0.000
  920.167     0.000     0.000
  920.333     0.000     0.000
  920.500     0.000     0.000
  920.667     0.000     0.000
  920.833     0.000     0.000
  921.000     0.000     0.000
  921.167     0.000     0.000
  921.333     0.000     0.000
  921.500     0.000     0.000
  921.667     0.000     0.000
  921.833     0.000     0.000
  922.000     0.000     0.000
  922.167     0.000     0.000
  922.333     0.000     0.000
  922.500     0.000     0.000
  922.667     0.000     0.000
  922.833     0.000     0.000
  923.000     0.000     0.000
  923.167     0.000     0.000
  923.333     0.000     0.000
  923.500     0.000     0.000
  923.667     0.000     0.000
  923.833     0.000     0.000
  924.000     0.000     0.000
  924.167     0.000     0.000
  924.333     0.000     0.000
  924.500     0.000     0.000
  924.667     0.000     0.000
  924.833     0.000     0.000
  925.000     0.000     0.000
  925.167     0.000     0.000
  925.333     0.000     0.000
  925.500     0.000     0.000
  925.667     0.000     0.000
  925.833     0.000     0.000
  926.000     0.000     0.000
  926.167     0.000     0.000
  926.333     0.000     0.000
  926.500     0.000     0.000
  926.667     0.000     0.000
  926.833     0.000     0.000
  927.000     0.000     0.000
  927.167     0.000     0.000
  927.333     0.000     0.000
  927.500     0.000     0.000
  927.667     0.000     0.000
  927.833     0.000     0.000
  928.000     0.000     0.000
  928.167     0.000     0.000
  928.333     0.000     0.000
  928.500     0.000     0.000
  928.667     0.000     0.000
  928.833     0.000     0.000
  929.000     0.000     0.000
  929.167     0.000     0.000
  929.333     0.000     0.000
  929.500     0.000     0.000
  929.667     0.000     0.000
  929.833     0.000     0.000
  930.000     0.000     0.000
  930.167     0.000     0.000
  930.333     0.000     0.000
  930.500     0.000     0.000
  930.667     0.000     0.000
  930.833     0.000     0.000
  931.000     0.000     0.000
  931.167     0.000     0.000
  931.333     0.000     0.000
  931.500     0.000     0.000
  931.667     0.000     0.000
  931.833     0.000     0.000
  932.000     0.000     0.000
  932.167     0.000     0.000
  932.333     0.000     0.000
  932.500     0.000     0.000
  932.667     0.000     0.000
  932.833     0.000     0.000
  933.000     0.000     0.000
  933.167     0.000     0.000
  933.333     0.000     0.000
  933.500     0.000     0.000
  933.667     0.000     0.000
  933.833     0.000     0.000
  934.000     0.000     0.000
  934.167     0.000     0.000
  934.333     0.000     0.000
  934.500     0.000     0.000
  934.667     0.000     0.000
  934.833     0.000     0.000
  935.000     0.000     0.000
  935.167     0.000     0.000
  935.333     0.000     0.000
  935.500     0.000     0.000
  935.667     0.000     0.000
  935.833     0.000     0.000
  936.000     0.000     0.000
  936.167     0.000     0.000
  936.333     0.000     0.000
  936.500     0.000     0.000
  936.667     0.000     0.000
  936.833     0.000     0.000
  937.000     0.000     0.000
  937.167     0.000     0.000
  937.333     0.000     0.000
  937.500     0.000     0.000
  937.667     0.000     0.000
  937.833     0.000     0.000
  938.000     0.000     0.000
  938.167     0.000     0.000
  938.333     0.000     0.000
  938.500     0.000     0.000
  938.667     0.000     0.000
  938.833     0.000     0.000
  939.000     0.000     0.000
  939.167     0.000     0.000
  939.333     0.000     0.000
  939.500     0.000     0.000
  939.667     0.000     0.000
  939.833     0.000     0.000
  940.000     0.000     0.000
  940.167     0.000     0.000
  940.333     0.000     0.000
  940.500     0.000     0.000
  940.667     0.000     0.000
  940.833     0.000     0.000
  941.000     0.000     0.000
  941.167     0.000     0.000
  941.333     0.000     0.000
  941.500     0.000     0.000
  941.667     0.000     0.000
  941.833     0.000     0.000
  942.000     0.000     0.000
  942.167     0.000     0.000
  942.333     0.000     0.000
